item_id,store_code,pred
49314,5,2.5971440699
47556,2,1.39762424644
10680,4,3.41997501544
15750,1,1.51155893198
94095,2,15.0722864529
42852,4,3.11997501544
48384,5,2.67924531264
63612,1,1.53245322706
19800,3,1.66466736738
67623,2,1.39762424644
73191,4,3.11997501544
35073,1,1.40931973439
99678,3,3.2056614343
47337,3,1.72345450273
10989,2,1.39762424644
61656,2,1.65055777104
9846,1,2.7657264369
73017,1,1.69926241982
71313,5,2.60915356841
9771,2,1.40013623103
67836,2,1.39762424644
83427,1,1.3346581732
47556,5,2.61465557726
77919,3,1.64791039089
57231,4,3.19911235778
72102,5,2.5971440699
10980,3,2.03878265691
35526,1,1.36798249405
43719,3,1.67315703824
17097,2,1.55938571311
31929,3,2.37452404557
63009,1,1.41508446375
67158,2,1.72371309607
40812,2,2.50840351922
55656,4,3.2287066894
17328,5,2.80364737226
47847,1,1.54146405545
43992,2,1.40166246983
33129,3,2.23846173539
65505,4,3.11997501544
35178,4,3.11997501544
60051,3,1.30694524403
52974,4,3.43766373741
23601,5,2.60482545859
42645,1,1.51997358299
2181,3,2.42370641792
40374,1,2.29789809831
17829,5,2.5971440699
49314,2,1.39762424644
78360,3,2.36328330564
5952,4,3.11997501544
53982,3,1.64416815187
63606,2,1.73269219211
54708,1,1.53576439305
56166,5,2.5971440699
33090,3,1.81364912617
1743,5,2.5971440699
40413,3,1.66514745305
34818,4,3.11997501544
37404,1,1.33620301035
34965,3,1.69930401763
79284,2,1.51294488672
30840,5,2.5971440699
56880,5,2.5971440699
55134,5,2.6159553255
92256,2,1.71086516576
30000,3,1.63241478361
77028,3,2.41364912617
86229,1,1.66554763528
60051,2,1.51785912455
38430,2,1.41199192628
99117,1,2.3709188098
39162,1,1.4845460168
67836,3,1.70909498806
60615,2,2.00003845333
66324,3,1.68984685267
10989,5,2.69758341789
78972,2,2.14435528003
50793,4,3.11997501544
28572,3,2.34481105843
8472,2,1.39762424644
55599,1,2.84234280448
55752,5,2.67924531264
19200,3,2.10364271527
72327,2,1.39762424644
903,2,1.39762424644
59790,3,1.80795922061
52506,1,2.89789809831
48384,4,3.41997501544
73188,2,1.40517414838
12648,5,2.5971440699
51321,4,3.11997501544
34935,1,1.71948408509
23697,5,2.5971440699
7446,2,1.64814356415
132712,all,46.0224213304
84096,5,2.60482545859
51963,1,1.68501924822
77457,2,1.39762424644
107613,2,1.65151170855
56865,1,1.33995738855
88428,2,1.4315065685
47526,2,1.40003845333
72945,3,1.67018730295
78360,5,2.5971440699
40413,5,2.5971440699
63642,5,2.5971440699
91209,1,1.5746982983
92865,2,1.72083600602
76209,1,1.39956638722
56436,5,2.64692583198
81663,2,2.34377080583
10827,1,1.34348551999
93180,3,1.9709572413
123491,5,4.2198352377
40899,3,1.98849995797
26916,1,2.55743837647
11277,3,3.18541701724
72102,1,2.56744005494
72060,4,3.5457877241
77457,5,2.8971440699
70860,3,1.83157014268
36534,1,1.3928544569
39306,2,1.39762424644
84096,2,1.39762424644
83427,2,1.39762424644
47982,all,13.9632558638
26916,2,1.70835318116
49191,5,2.94692583198
11520,1,1.45585047099
34332,5,2.64692583198
47847,3,1.70218744218
46950,2,2.68393220015
23697,2,1.39762424644
38769,2,1.55930269532
65157,2,1.40012147113
9615,2,1.39762424644
26733,1,1.41538362783
91620,2,1.44933505647
92385,5,2.60510468453
8886,4,3.11997501544
39162,5,2.78605800353
94047,5,2.60548393372
1062,4,3.90655183459
3346,2,1.7867809699
68808,5,2.64692583198
55485,3,1.81899484612
48618,1,1.37503541152
8928,3,1.6378456623
35793,3,1.81364912617
10827,5,2.5971440699
70860,1,1.3928544569
34023,5,2.6283111639
78972,5,2.63166737435
52857,3,1.71740264394
42645,2,1.39762424644
91620,1,1.33973114179
56865,2,1.39762424644
38700,3,1.78638886596
59181,5,2.76362473843
52719,5,2.5971440699
78360,1,1.38708972754
81333,3,1.70909498806
61623,3,1.83439153492
50349,1,1.81876779684
48384,3,1.98427302102
50382,5,2.60510468453
43986,1,1.3346581732
76209,2,1.40003845333
42381,3,2.87952135826
72924,4,3.11997501544
28812,1,13.970349923
9699,3,1.7146763449
53568,3,2.10303404512
34818,3,1.72308823757
40722,4,15.9669724722
89319,5,2.5971440699
54777,3,1.67530888947
38700,4,3.11997501544
70101,1,1.39084410575
79077,3,1.67654035971
72060,5,2.60548393372
34818,1,1.3928544569
26673,5,2.68832960304
7350,5,2.61065239615
23421,2,1.70003845333
34659,2,1.78629606779
34827,3,1.75363426352
34752,2,1.40923322267
64002,5,2.64692583198
8157,5,2.5971440699
70671,1,1.7655810264
31932,3,1.66729930427
63606,5,2.63962798898
86229,4,3.41997501544
31464,1,1.34583175383
70101,2,1.40003845333
72018,5,2.60289756702
88323,2,1.45040530236
38727,4,3.11997501544
73383,3,1.63990796443
9576,5,2.5971440699
65310,4,3.11997501544
54708,2,1.81054835264
8157,3,1.63786020982
330,5,2.5971440699
42786,2,1.39762424644
35091,4,3.11997501544
6501,4,3.11997501544
53457,3,2.11205460794
36132,3,1.66647375876
72945,5,2.60890208013
33090,2,1.40003845333
36675,5,2.5971440699
97467,1,1.35791137487
38646,2,1.70273657425
78570,1,1.37270900655
19200,5,2.5971440699
36786,3,1.66514745305
79062,4,3.11997501544
55134,2,1.39762424644
56445,1,1.34196773971
78744,2,1.39762424644
33141,4,3.11997501544
51321,3,1.72934396727
72216,5,2.5971440699
61623,1,1.41307411259
5487,3,2.24864040025
81333,1,1.37207319289
13908,3,1.63567489802
47847,5,2.79401861816
76023,3,1.66514745305
102291,3,2.04093450813
8460,3,1.68039450109
44949,5,2.79743186064
58410,5,2.60890208013
6705,1,1.39995262805
20340,4,3.11997501544
79920,3,1.8955329185
37419,2,1.78629606779
25872,3,1.66729930427
62481,1,1.45052523743
99921,5,2.64692583198
81471,3,1.67038564163
8928,2,1.42660404882
60363,5,2.61020182838
55977,3,29.0312
155734,5,12.0568639136
75354,2,3.92323946525
48384,1,2.49938733961
83598,3,1.7146763449
62733,3,1.70873431345
42876,3,1.77085088425
46941,1,1.33950216111
93180,5,2.5971440699
37419,1,1.77921750662
88995,1,1.81174090574
52863,3,1.7146763449
63642,2,1.39762424644
3063,2,1.70350437544
78225,1,2.31191029131
79092,5,2.5971440699
24876,2,1.43392077538
26733,2,1.40003845333
46728,1,1.38708972754
47298,2,2.60003845333
36675,1,1.42233248926
81750,5,2.65827639973
68448,3,1.66514745305
91209,2,1.78641865471
44751,3,1.77771826831
79497,4,3.41997501544
86235,3,1.82504203283
72060,1,1.6346581732
8322,3,2.25300781411
47556,1,1.37428425396
102291,5,2.5971440699
64002,1,1.40931973439
36675,2,1.39762424644
69210,5,2.5971440699
26328,5,2.5971440699
38670,1,1.40193445682
49071,2,1.42901825572
44034,2,1.40003845333
3105,1,1.3346581732
8928,1,1.36466935997
40812,4,3.1533574419
31464,2,1.39762424644
26733,3,1.64521815257
38700,5,2.64692583198
60471,2,1.69762424644
79167,1,2.19382471363
23697,4,3.11997501544
33036,2,1.39762424644
1953,2,1.39762424644
78360,2,1.40003845333
43986,4,3.11997501544
54777,1,1.34583175383
40899,2,1.40263345571
73854,5,2.5971440699
30381,3,1.81364912617
8274,5,7.07767790494
12918,5,2.90482545859
38655,2,1.40012147113
56787,1,1.50593364491
52863,2,1.40003845333
31929,1,1.36334184316
50625,3,1.74467548742
5586,5,2.5971440699
12969,1,1.83270386093
20121,1,7.06169151642
91176,3,2.17108798503
92385,3,1.70925699256
71976,2,1.40929538955
61656,5,2.5971440699
58269,5,2.64692583198
54762,5,2.5971440699
67836,5,2.91991212463
25788,2,1.40166246983
62733,2,1.39762424644
72102,2,1.72633680652
53085,2,1.44799109546
94995,2,1.87426505602
38430,4,3.14481949503
74166,3,2.03830257123
38646,1,3.21551951171
126330,2,6.06976515557
1974,1,1.35088942856
12648,3,1.68039450109
76023,5,2.5971440699
31848,3,1.66514745305
55521,5,2.5971440699
58443,1,1.33620301035
8235,3,1.68170364822
53568,5,2.5971440699
36663,2,1.39762424644
71313,2,1.39762424644
60711,5,2.5971440699
31437,2,1.40166246983
15837,1,1.3346581732
59181,3,2.15524064815
60051,5,2.6159553255
70860,2,1.40003845333
39198,1,1.42029787183
93168,3,1.73669029594
75939,1,1.4122922916
40899,5,2.60827393681
24876,3,1.81819077593
3549,2,1.70003845333
78363,3,1.19300804784
30000,5,2.5971440699
91062,1,1.39246256181
34113,1,2.19028006124
75051,1,1.34721517006
46809,4,3.13383266051
20340,3,1.63161908144
5484,5,2.64692583198
76278,1,1.37868313962
78885,1,1.71188207711
9615,5,2.5971440699
14364,2,1.40835318116
65811,2,1.45872003019
31437,1,1.50169070387
26253,2,1.39762424644
40479,4,3.14481949503
1743,1,1.64358828792
38430,1,1.4663742556
16533,5,2.60252043969
75051,4,3.11997501544
34920,5,2.60510468453
42876,1,1.43698483385
8871,3,2.20906027911
23568,4,4.13313469584
72216,3,1.64835331769
72216,1,1.34042290256
30825,1,1.3928544569
61083,2,1.39762424644
84096,1,1.3346581732
16872,3,2.04456261267
63009,2,1.893786903
39282,1,1.34358828792
41136,2,1.39762424644
38508,2,1.40003845333
17328,1,1.41599290728
33090,1,1.41572769731
67836,4,3.11997501544
34104,1,1.34358828792
67623,4,3.13174421728
56169,2,1.91219246155
34092,2,2.42133897109
71595,1,0.79144398704
51321,1,1.34042290256
72078,2,1.39762424644
34827,1,1.44651523705
35073,5,2.64692583198
25788,1,1.3346581732
79254,3,1.84930170203
79254,1,1.41750710544
37059,2,1.39762424644
12918,1,1.65785439602
54957,1,1.39887052471
9762,5,2.60510468453
79284,4,3.13096184996
6501,5,2.5971440699
15750,4,3.11997501544
52863,1,1.38708972754
86229,5,2.5971440699
7446,5,2.5971440699
33141,3,2.23999555737
65994,3,2.0082041576
45252,5,2.5971440699
37701,1,1.34820750674
81333,2,1.39762424644
14064,1,1.33620301035
49116,all,6.97202046236
45852,5,2.5971440699
12918,2,1.39762424644
5493,1,1.34042290256
55521,3,1.77388102133
40842,1,1.35835877166
79077,5,2.5971440699
9114,2,1.40003845333
12501,1,1.34042290256
23421,3,1.8158009774
40842,5,2.5971440699
56166,3,1.7146763449
5493,3,2.01869726547
48945,2,1.40835318116
73191,3,1.67092740882
56787,4,3.11997501544
132,1,1.33973114179
60363,1,1.34042290256
8871,5,2.64692583198
78885,3,2.18754672724
9615,3,1.62943376962
1968,4,4.07237998204
61833,5,2.63164812825
62733,5,2.5971440699
56703,2,1.40835318116
38670,3,1.87374259353
40413,1,1.3346581732
52731,5,2.5971440699
61623,2,1.40003845333
3045,5,2.5971440699
102747,4,3.11997501544
8175,3,1.81638225893
55134,4,3.11997501544
52731,4,3.11997501544
1953,4,3.13096184996
86448,3,3.09718244155
79284,3,1.62943376962
58437,5,2.5971440699
63642,1,1.33973114179
40731,1,1.3346581732
70188,5,2.5971440699
77919,5,2.5971440699
7350,3,1.63409382399
52401,3,1.96514745305
16533,2,1.39762424644
8157,2,1.40003845333
5586,1,1.3346581732
66324,1,1.33620301035
9762,1,1.34042290256
79497,1,1.3410661361
77859,5,2.5971440699
33,5,2.5971440699
60711,1,1.33876535307
54687,5,2.60482545859
48831,2,1.40672123807
38646,5,2.60510468453
5259,1,1.34549587115
76995,5,2.5971440699
5946,3,1.72249852466
72216,2,1.39762424644
61218,4,3.41997501544
48543,1,1.33620301035
72018,1,1.34042290256
56424,1,1.70931973439
73383,4,3.13174421728
73410,2,1.40263345571
52401,5,3.1971440699
51963,2,1.40166246983
75939,2,1.40003845333
52731,1,1.3346581732
70101,3,1.7359537641
1554,2,1.39762424644
79179,2,1.39762424644
43986,5,2.60252043969
16350,1,1.38708972754
50382,4,3.41997501544
19200,2,1.40003845333
17829,1,1.33995738855
5646,5,2.64692583198
26652,1,1.35441172844
5259,2,1.39762424644
132,3,1.68039450109
45804,5,2.5971440699
87168,2,1.39762424644
5484,3,2.45977714436
8523,2,1.40166246983
42504,2,1.40670112019
83598,1,1.38708972754
34059,5,2.61020182838
59790,5,2.64692583198
83427,5,2.5971440699
81471,2,1.39762424644
75027,5,2.60482545859
19200,1,1.38708972754
14106,5,2.5971440699
5493,5,2.5971440699
56445,2,1.39762424644
51387,5,2.5971440699
58443,2,1.39762424644
69000,5,2.5971440699
58314,5,2.5971440699
35178,2,1.39762424644
26520,5,2.94692583198
56787,5,2.5971440699
17373,1,1.39349769046
73854,2,1.40166246983
11520,2,1.40003845333
35277,2,1.39762424644
34023,1,1.34358828792
63111,4,3.41997501544
17097,3,1.62943376962
17097,5,2.5971440699
82431,2,1.40166246983
48618,2,1.59137269612
77919,4,3.11997501544
50742,4,3.11997501544
56166,2,1.40003845333
38127,5,2.5971440699
19929,2,1.39762424644
57897,2,1.39762424644
5952,2,1.39762424644
63009,4,3.11997501544
17700,3,1.67355934572
72216,4,3.11997501544
40452,5,2.5971440699
38769,5,2.64692583198
44949,all,7.03389163837
42357,3,2.10074844437
10113,4,3.11997501544
5052,2,1.40003845333
40452,2,1.39762424644
8235,5,2.5971440699
49071,1,1.41508446375
28152,2,1.70835318116
7239,2,1.39762424644
50382,2,1.39762424644
22329,2,1.40672123807
58395,1,1.35191536
71871,1,1.71277215477
73650,1,1.37572657347
58038,2,1.40003845333
16533,3,1.63990796443
19929,1,1.3346581732
36534,3,1.72308823757
84096,4,3.11997501544
40731,2,1.39762424644
33036,3,1.68427302102
14337,3,2.15031809377
54777,4,3.12874261656
53457,2,1.40003845333
41322,1,1.34042290256
57156,4,3.11997501544
79230,2,1.39762424644
58410,1,1.3346581732
48942,3,2.12801569844
79221,2,1.39762424644
65559,2,2.10583470944
55485,2,1.40003845333
9036,1,2.31424102718
63642,3,1.68039450109
56781,5,2.5971440699
59181,2,2.15206912837
79167,4,3.11997501544
31848,2,1.39762424644
39306,1,1.34028159794
93168,4,3.11997501544
61605,5,2.5971440699
43335,5,2.64692583198
8718,2,1.39762424644
31848,4,3.11997501544
59790,1,1.71277215477
58782,5,2.5971440699
60132,2,1.39762424644
1104,1,2.24465511346
77859,3,2.04719454959
56781,4,3.11997501544
56787,2,1.39762424644
72924,2,1.70003845333
59790,2,1.40003845333
63021,5,2.5971440699
13908,5,2.5971440699
79497,2,1.39762424644
34059,2,1.40166246983
5487,1,1.41341538833
34332,3,1.79710254126
93168,5,2.5971440699
78885,2,1.40003845333
5646,3,2.20281915071
49632,1,1.41918011769
38238,1,1.3464279417
61833,3,1.66065633861
38127,4,3.11997501544
9762,4,3.11997501544
65702,1,4.97329606984
74166,5,2.5971440699
1554,5,2.5971440699
12372,4,5.05737890596
54705,1,1.41277215477
75078,1,1.3460109296
23697,1,1.34298524527
5985,1,1.41341538833
12648,2,1.39762424644
49242,2,1.95392591544
50382,1,1.9410661361
8157,4,3.11997501544
9651,5,2.6029019279
17373,2,1.40003845333
65157,5,2.5971440699
47109,1,1.42149242667
41136,4,3.11997501544
36663,1,1.3346581732
5946,2,1.40003845333
46941,2,1.39762424644
48618,5,2.5971440699
31464,5,2.5971440699
2958,3,1.63606007624
36786,1,1.34935301728
63021,2,1.40003845333
46800,1,1.33620301035
1743,2,1.39762424644
31932,1,1.34924421787
65994,2,1.40003845333
44949,2,1.39762424644
39741,5,2.5971440699
76278,2,1.40670112019
70188,2,1.39762424644
1104,3,1.82547713302
60051,1,1.33620301035
33366,1,1.42907328964
40731,3,1.66514745305
15450,1,1.35190383406
53457,1,1.3928544569
86229,3,1.73269973344
61833,2,1.40166246983
72945,2,1.40003845333
12372,2,1.39762424644
43719,2,1.39762424644
8322,1,1.40834241973
61083,3,1.66514745305
158227,3,45.0043341002
39306,3,0.933152323428
42813,2,1.39762424644
36132,2,1.39762424644
58473,5,2.8971440699
12972,3,2.0082041576
30000,2,1.39762424644
119100,5,2.96443733935
37059,5,2.5971440699
65310,3,1.99112000968
16533,1,1.34042290256
16872,5,2.5971440699
2958,1,1.3346581732
79497,5,2.5971440699
79230,5,2.5971440699
77919,2,1.39762424644
58410,2,1.39762424644
52857,5,2.5971440699
34965,2,1.40166246983
37404,2,1.40166246983
52401,1,1.34358828792
903,3,1.62943376962
62733,4,3.11997501544
3549,1,1.41508446375
83598,2,1.40003845333
42381,2,1.39762424644
47100,3,2.1156623846
54957,3,1.78681253504
49191,4,4.03096184996
1743,3,1.96514745305
38508,5,2.5971440699
1554,1,2.8410661361
36552,2,3.03931248075
65556,5,2.61465557726
132,2,1.39762424644
65310,1,1.3346581732
56781,1,1.3346581732
52857,1,1.34837570262
10908,4,3.41997501544
62979,3,1.81364912617
83598,5,2.5971440699
93168,1,1.33841255139
5256,2,1.40003845333
35178,1,1.33620301035
56424,5,2.64692583198
42813,1,1.34999625083
54705,2,1.70003845333
37701,2,1.39762424644
5586,2,1.39762424644
17829,3,1.68106869483
38127,2,1.39762424644
21933,1,3.04635291594
88971,4,3.11997501544
58395,5,2.5971440699
48384,2,1.39762424644
78375,2,1.40003845333
61833,1,1.3405414082
5493,2,1.39762424644
56787,3,1.99112000968
26253,3,1.64492937691
9762,2,1.39762424644
9036,5,3.25268368999
3105,2,1.39762424644
9651,3,1.67240863821
61221,5,2.5971440699
50382,3,1.64373130715
79230,1,1.34042290256
77859,2,1.39762424644
49836,3,1.71682819612
77028,1,1.40931973439
10908,1,1.33868401279
49239,2,1.39762424644
36663,3,1.63161908144
35073,3,1.83223968371
69210,3,1.64373130715
61221,2,1.39762424644
58314,2,1.39762424644
43986,3,1.63161908144
54453,2,1.39762424644
42786,5,2.5971440699
3228,2,1.40835318116
141989,1,19.0052662909
42654,5,5.9890876312
72102,4,3.11997501544
58452,2,1.40003845333
9576,1,1.34999625083
10827,2,1.39762424644
12501,2,1.39762424644
9615,4,3.11997501544
72078,1,1.3410661361
76023,4,3.11997501544
1836,2,1.39762424644
134246,2,1.9829232411
56781,3,2.29112000968
38655,1,1.33841255139
2013,2,1.70003845333
73191,1,1.34042290256
79254,2,1.40003845333
17700,all,4.99355788759
57690,4,3.11997501544
65310,5,2.5971440699
56781,2,1.39762424644
69210,1,1.3410661361
49239,3,1.9828590201
56436,2,1.40003845333
58473,1,1.34261097326
9636,1,1.9811548126
46800,2,1.39762424644
5985,2,1.40003845333
38700,2,1.40003845333
34092,1,1.34683086547
12648,1,1.33973114179
33696,1,1.34999625083
33110,1,10.0051074458
61605,1,1.3346581732
10980,5,2.5971440699
36786,2,1.39762424644
62772,2,1.39762424644
3228,1,2.28159696344
72078,5,2.5971440699
49422,3,2.02022695899
31848,5,2.5971440699
12972,2,1.40003845333
40245,1,1.34042290256
17373,3,2.10364271527
37059,1,1.3346581732
76995,2,1.39762424644
58473,2,1.39762424644
74118,2,4.01439691451
88971,1,1.33995738855
76995,1,1.3346581732
92385,1,1.33868401279
52731,2,1.39762424644
61605,3,1.83361842055
79077,1,1.34042290256
14775,1,1.35464380676
57690,3,1.66251551615
99921,2,1.40003845333
52098,2,1.40003845333
50625,2,1.40003845333
72060,2,1.39762424644
62772,5,2.5971440699
63606,1,1.35088942856
75027,2,1.39762424644
57156,1,1.3410661361
76023,1,1.3410661361
79179,1,1.34358828792
93168,2,1.39762424644
86847,1,1.34196773971
38127,1,1.3410661361
43986,2,1.39762424644
1836,3,1.63161908144
79062,1,3.03300896027
77028,2,1.40003845333
42852,2,1.40003845333
30381,2,1.40003845333
57156,2,1.39762424644
76023,2,1.39762424644
64002,2,1.40003845333
903,1,1.3346581732
26253,1,1.3346581732
38127,3,1.63161908144
77859,1,1.34042290256
33132,1,2.01603166471
9576,2,1.39762424644
44565,2,5.00945494805
68448,1,1.3346581732
42504,1,1.33973114179
58437,2,1.39762424644
57504,4,3.11997501544
102747,5,2.5971440699
52857,2,1.39762424644
51321,2,1.39762424644
78972,1,1.35464380676
66777,3,2.11843466292
66777,2,1.40003845333
70188,1,1.34683086547
66324,2,1.39762424644
52401,2,1.69762424644
8157,1,1.35088942856
31932,2,1.39762424644
9420,1,1.3346581732
6501,1,1.3410661361
77016,3,1.66514745305
35073,2,1.40003845333
102291,2,1.39762424644
58782,2,1.39762424644
1836,1,1.3346581732
55521,1,1.34935301728
14106,2,1.39762424644
102291,1,1.3410661361
26328,2,1.39762424644
74166,1,1.3410661361
65505,3,2.00506925562
56424,3,4.00322083402
103644,2,1.40835318116
57690,1,1.3346581732
16872,1,1.34683086547
56424,2,1.40003845333
78972,3,2.01035600882
81333,4,4.00016450756
14997,2,2.00003845333
5952,3,0.0
5952,5,0.0
11520,3,0.0
6528,2,0.0
8322,2,0.0
6948,1,0.0
6948,2,0.0
10980,2,0.0
132,4,0.0
5952,1,0.0
8871,4,0.0
6948,3,0.0
132,5,0.0
10980,1,0.0
5985,5,0.3
10680,2,0.0
330,1,0.0
9420,2,0.0
10680,1,0.0
2013,4,0.3
2013,5,0.0
9651,2,0.3
9651,1,0.3
5484,1,0.0
5484,2,0.0
9420,5,0.0
9420,3,0.0
9114,5,0.6
8886,2,0.0
10680,5,0.0
9114,1,0.0
5487,5,0.0
330,4,0.0
330,3,0.0
330,2,0.0
5646,1,0.0
5646,2,0.0
10908,2,0.3
5256,5,0.0
99117,5,0.3
12972,1,0.0
65994,4,0.0
57504,5,0.0
58395,2,0.3
58437,1,0.0
61218,2,0.0
61605,2,0.0
61833,4,3.13096184996
62979,1,0.0
62979,2,0.0
62979,5,0.0
63021,1,0.0
63021,3,0.3
63111,2,0.3
63111,3,0.0
63111,5,0.0
65310,2,0.0
57504,3,0.0
57504,2,0.0
57504,1,0.0
54453,4,0.0
51321,5,0.0
51387,2,0.0
52098,3,0.0
52974,2,0.0
52974,5,0.0
54453,1,0.0
54453,5,0.0
57156,3,0.0
54705,3,0.0
54705,5,0.0
54957,2,0.0
55134,1,0.0
55521,2,0.0
56436,1,0.0
65994,1,0.0
65994,5,0.0
13908,1,0.0
66777,5,0.0
77919,1,0.0
78375,1,0.0
78570,2,0.3
79062,2,0.0
79497,3,0.0
80400,1,0.0
80400,2,0.0
80400,3,0.0
82428,1,0.0
82428,5,0.0
84096,3,1.62943376962
86229,2,0.0
88428,4,3.11997501544
91620,4,0.0
91737,5,0.0
77457,4,0.0
74166,2,0.0
73191,5,0.3
69336,2,0.3
67143,2,1.40672123807
69000,1,0.0
69000,2,0.0
69000,3,0.0
69000,4,0.0
69210,2,0.0
69339,1,0.0
73191,2,0.0
71871,5,0.3
71970,5,0.0
72924,1,0.0
72924,5,0.0
73017,3,0.0
73188,1,0.0
50625,5,0.0
50625,1,0.0
49632,5,0.0
49632,2,0.0
34296,1,0.0
34296,2,0.0
34296,3,0.0
34296,5,0.0
34935,2,0.0
34935,4,0.0
34935,5,0.0
34965,1,1.3405414082
34965,4,3.13096184996
35091,1,0.0
35091,3,0.0
35091,5,0.0
35793,1,0.0
35793,2,0.0
35793,5,0.3
34023,2,0.0
33696,5,0.0
33696,3,0.0
17097,4,0.0
13908,2,0.0
14166,2,0.0
14166,3,0.0
14997,5,0.0
15450,5,0.0
16872,2,0.0
26328,1,0.0
33696,2,0.0
30000,1,1.3346581732
30828,1,0.3
30828,2,0.0
31929,2,0.0
31929,4,0.0
33366,2,0.0
37359,1,0.3
37359,2,0.0
37359,3,0.0
47100,2,0.3
45804,1,0.0
45804,2,0.0
45804,3,0.0
45804,4,0.0
45852,1,0.0
45852,2,0.0
47109,2,0.0
43719,4,0.0
47109,5,0.3
47298,1,0.0
47298,5,0.3
49242,5,0.3
49314,1,0.0
49314,3,0.3
44034,1,0.3
43719,1,0.0
37701,5,0.0
39741,3,0.0
38628,5,0.0
39198,2,0.0
39723,2,0.3
39723,3,0.3
39741,1,0.0
39741,2,0.0
40374,2,0.3
42876,5,0.0
40374,5,0.0
42504,4,0.0
42852,1,0.0
42852,3,0.0
42852,5,0.0
42876,2,0.0
33,1,0.0
